165,5751.91281117,13,1399693,5.84,46,Linux,0.704103671706,2,2,0,0,1,1,59.990248,0.182676,3.935926,3.955831,521311.0,2618.22747701,1
166,5751.91281117,13,1399693,5.84,46,Linux,0.706013363029,1,1,0,0,1,1,59.948951,0.182677,4.055664,4.070706,452166.0,2244.32541048,0
167,5751.91281117,13,1399693,5.84,46,Linux,0.711351351351,0,0,0,0,1,1,59.942531,0.182513,3.933460,4.003119,519828.0,2609.20478568,1
168,5751.91281117,13,1399693,5.84,46,Linux,0.694323144105,0,0,0,0,1,1,59.959304,0.182676,3.972644,4.018254,480532.0,2421.98052617,1
169,5751.91281117,13,1399693,5.84,46,Linux,0.693946188341,1,1,0,0,1,1,59.880841,0.182716,4.069369,4.105807,444306.0,2238.40339819,1
170,5751.91281117,13,1399693,5.84,46,Linux,0.714285714286,0,1,0,0,1,1,60.020400,0.182511,3.945999,3.968459,520197.0,2613.75921233,0
171,5751.91281117,13,1399693,5.84,46,Linux,0.704255319149,1,1,0,0,1,1,59.946659,0.182554,3.870250,3.888222,512815.0,2551.30199585,1
172,5751.91281117,13,1399693,5.84,46,Linux,0.690032858708,0,0,0,0,1,1,59.995776,0.182390,3.994842,4.004459,470703.0,2373.40062017,1
173,5751.91281117,13,1399693,5.84,46,Linux,0.700312174818,0,0,0,0,1,1,59.946831,0.182514,3.784878,3.826052,531931.0,2647.28907592,1
174,5751.91281117,13,1399693,5.84,46,Linux,0.70774263904,0,0,0,0,1,1,59.948696,0.182515,3.968457,4.008667,477900.0,2374.50266491,1
175,5751.91281117,13,1399693,5.84,46,Linux,0.692307692308,1,1,0,0,1,1,59.946818,0.182518,3.939046,3.984077,475621.0,2368.49539836,1
176,5751.91281117,13,1399693,5.84,46,Linux,0.711938663746,0,0,0,0,1,1,59.948817,0.182948,3.988197,4.016814,485475.0,2413.18175087,0
177,5751.91281117,13,1399693,5.84,46,Linux,0.698795180723,1,1,0,0,1,1,59.894418,0.182519,3.978986,3.995295,493570.0,2487.01771913,1
178,5751.91281117,13,1399693,5.84,46,Linux,0.700863930886,1,1,0,0,1,1,59.900923,0.182558,3.925354,3.940764,485147.0,2432.78434539,1
179,5751.91281117,13,1399693,5.84,46,Linux,0.695701357466,0,0,0,0,1,1,59.968783,0.182681,4.118010,4.151613,434787.0,2178.75095469,1
180,5751.91281117,13,1399693,5.84,46,Linux,0.68972972973,0,0,0,0,1,1,60.076172,0.182681,3.951684,3.968229,481865.0,2412.58490885,0
181,5751.91281117,13,1399693,5.84,46,Linux,0.707027027027,1,2,0,0,1,1,59.946786,0.182680,3.933312,3.958519,490970.0,2446.5024724,1
